,state,event,time,orbital_period,eccentricity,rl_relative_overflow_1,rl_relative_overflow_2,lg_mtransfer_rate,mass_transfer_case,trap_radius,acc_radius,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_center_c12,S1_center_n14,S1_center_o16,S1_surface_h1,S1_surface_he4,S1_surface_c12,S1_surface_n14,S1_surface_o16,S1_log_LH,S1_log_LHe,S1_log_LZ,S1_log_Lnuc,S1_center_gamma,S1_avg_c_in_c_core,S1_surf_avg_omega,S1_surf_avg_omega_div_omega_crit,S1_total_moment_of_inertia,S1_log_total_angular_momentum,S1_spin,S1_envelope_binding_energy,S1_lambda_CE_1cent,S1_lambda_CE_10cent,S1_lambda_CE_30cent,S1_lambda_CE_pure_He_star_10cent,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_center_c12,S2_center_n14,S2_center_o16,S2_surface_h1,S2_surface_he4,S2_surface_c12,S2_surface_n14,S2_surface_o16,S2_log_LH,S2_log_LHe,S2_log_LZ,S2_log_Lnuc,S2_center_gamma,S2_avg_c_in_c_core,S2_surf_avg_omega,S2_surf_avg_omega_div_omega_crit,S2_total_moment_of_inertia,S2_log_total_angular_momentum,S2_spin,S2_envelope_binding_energy,S2_lambda_CE_1cent,S2_lambda_CE_10cent,S2_lambda_CE_30cent,S2_lambda_CE_pure_He_star_10cent
12948,detached,END,100000000.0,0.0442231752110854,0.0,-1.0,-0.1033779864918699,-98.95659682116782,,7.194087162603183e-98,1250000.0,step_end,3.337860107421875e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.997617526567342,-0.6523014037072951,2.462929412723488,-8.692610558197446,0.997617526567342,0.2226902318780264,0.0,0.0,4.19821370839576e-27,0.6055093019321431,0.3566410241842525,8.874453474229257e-06,0.0319381784769839,1.0506910283294611e-39,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-11.15614393936263,2.419512044634349,1.465449959402584,2.4653428230336214,0.1277498028813449,,0.0016413981354194,0.2950202992836817,3.109997066946761e+52,49.70799479896866,5.822939528616288,0.0,1e+99,1e+99,1e+99,1.276096813817116
13123,detached,END,100000000.0,0.0449507482892649,0.0,-1.0,-0.121339236886165,-99.0,,2.4005970168249754e-121,1250000.0,step_end,3.123283386230469e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.998722959027407,-0.656547987447997,2.455886645591048,-8.70404744748042,0.998722959027407,0.2205540896445862,0.0,0.0,0.0,0.6463071253521506,0.3204378293112051,2.647366625704735e-05,0.0273510935832146,7.248007618163257e-40,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.990777879975097,2.418214815982952,1.3865522077122276,2.4583693155800947,0.1215023250827681,,0.001615923866744,0.2859810293716786,3.0937602427908763e+52,49.69875910419255,5.6922151606422124,-4.720280170033682e+34,1e+99,1e+99,1e+99,1.2865332656295487
13171,RLO2,END,100000000.0,0.0394829477451962,0.0,-1.0,0.0028717812679518,-7.61900206642123,case_BA1,6.493494035256555e-06,1250000.0,step_end,3.123283386230469e-05,NS,1.2899373015990698,-4.7456867466967045,,-7.61900206642123,,,,,,,,,,,,,,,,,,,,,,,,,0.241180273058353,,,,,,stripped_He_Core_He_burning,0.8867333479797679,-0.6578180477261395,2.3881717359417083,-7.587782581507099,0.8867333479797679,0.2200193264484227,0.0,0.0,0.0,0.2347044824373699,0.5874687512172917,5.566380669888625e-10,0.1719113147927151,4.2073150884355546e-29,0.9857999986596154,0.0025116809099166,0.0007357524917681,0.0060883500795371,-10.998505720585976,2.1591327544234384,1.9348722765312367,2.388261349918116,0.2879404931327129,,0.001827290810795,0.3433067993556252,2.3553900068134372e+52,49.62712747004917,6.143979155121428,0.0,1e+99,1e+99,1e+99,1.163869971381636
13216,RLO2,END,100000000.0,0.040058600729731,0.0,-1.0,0.0031490786778204,-7.40143627915652,case_BA1,9.539775367125328e-06,1250000.0,step_end,2.813339233398437e-05,NS,1.244949515945328,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.1390239351290341,,,,,,stripped_He_Core_He_burning,0.9348071870328208,-0.6438852718872596,2.4342300312160847,-7.380695367074061,0.9348071870328208,0.2270466591241131,0.0,0.0,0.0,0.3330501275384721,0.5585898386142703,2.6898189628830206e-09,0.1024446984696448,3.8680882845914946e-33,0.9857999999999988,0.0025116795969415,0.0007357524978485,0.0060883500547342,-11.860575228720943,2.3151503550597825,1.8196668387686523,2.43558888025615,0.2085548327456076,,0.0017964699204867,0.345113828796028,2.7290219541722786e+52,49.69050813903949,6.369834001584814,0.0,1e+99,1e+99,1e+99,1.1961298223569825
13433,detached,END,100000000.0,0.0492096752374831,0.0,-1.0,-0.2234048315918428,-99.0,,2.1630678198181265e-293,1250000.0,step_end,3.3855438232421875e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0052006636812638,-0.6824946651218347,2.4135698737279703,-8.771235900343477,1.0052006636812638,0.2077331128575387,0.0,0.0,0.0,0.9042269051260065,0.0828669899784077,0.0003449808440035,0.0071386605973299,7.937300593465302e-49,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.467673068262108,2.406132741837565,0.786388302496397,2.416444924523521,0.087921347870304,,0.0014754478482179,0.2359201638312199,2.984639822313226e+52,49.64383866698866,4.94759849207673,-4.834160968905849e+34,1e+99,1e+99,1e+99,1.348368498308084
13450,RLO2,END,100000000.0,0.0399071526399939,0.0,-1.0,0.0031054781784455,-7.484839035460267,case_BA1,8.170263575090606e-06,1250000.0,step_end,3.4332275390625e-05,NS,1.2607104943722178,-4.7456867466967045,,-7.484839035460267,,,,,,,,,,,,,,,,,,,,,,,,,0.176306888374945,,,,,,stripped_He_Core_He_burning,0.9179255348949016,-0.6483509973432384,2.417703199306057,-7.460412523773093,0.9179255348949016,0.2247771839228385,0.0,0.0,0.0,0.3003859676066677,0.5706038425453088,8.304158476656329e-10,0.1230948221675689,1.0594199795094737e-29,0.9857999996626462,0.0025116799273962,0.0007357524963182,0.0060883500609769,-11.288434594758932,2.267169579065312,1.8551031409410277,2.4186852206247207,0.2325006952726913,,0.0018042253842232,0.344339211335438,2.599546451637715e+52,49.668888080382736,6.295233015175523,0.0,1e+99,1e+99,1e+99,1.185391493521898
13494,RLO2,END,100000000.0,0.0328572832081333,0.0,-1.0,0.0043813463407881,-7.335730839327757,case_BB1,1.193543328462006e-05,1250000.0,step_end,3.147125244140625e-05,NS,1.4281210874932666,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.5057179949834981,,,,,,stripped_He_Central_He_depleted,0.6266828292013502,-0.7671351315490302,2.7969570843743834,-7.285194713984272,0.6266828292013502,0.1710390914440949,0.4260136422127279,0.0216531861785554,0.0,9.392287063136476e-23,0.4620763219414396,8.89551852015192e-24,0.5320057680910004,2.790810667045059e-26,0.9857363633784336,0.0025716946734866,0.0007355834142945,0.0060918991344703,-20.609732360505983,2.611957450704529,2.2923568467998763,2.782182176894374,1.6138032912144142,,0.0013990722390905,0.2230479491594056,3.092006135273791e+51,48.61180419182606,1.1861842153449642,0.0,1e+99,1e+99,1e+99,0.4913102107607318
13593,detached,END,100000000.0,0.0353011785240959,0.0,-1.0,-0.0348812914180895,-42.216959514510194,,1.2158390930699084e-27,1250000.0,step_end,3.218650817871094e-05,NS,1.3664026721638824,-4.7456867466967045,,-41.87345220826491,,,,,,,,,,,,,,,,,,,,,,,,,0.4046402569365658,,,,,,stripped_He_Core_He_burning,0.7966550835028403,-0.7250964457235992,2.333820393316462,-8.851110332095198,0.7966550835028403,0.18835970238738,0.3670227219327659,0.03977861974509,0.0,0.0145095493334762,0.5018840190856587,8.605078018288536e-15,0.4776894676253093,3.582002348852981e-28,0.985799951822431,0.0025117265138476,0.0007357522988565,0.0060883512301135,-14.780915923578064,0.9759075859770334,2.2910416677397256,2.3145210878176607,0.5831935801116858,,0.0020608426543977,0.3227573513018022,1.3945174950616865e+52,49.45813687366061,5.1385999566435645,0.0,1e+99,1e+99,1e+99,1.0958759858172458
13745,detached,END,100000000.0,0.0459460693825306,0.0,-1.0,-0.1456226037024913,-99.0,,1.5463100655896684e-121,1250000.0,step_end,4.529953002929688e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.000236803201858,-0.6624310877243564,2.446193838719432,-8.719622838035656,1.000236803201858,0.2176115619919804,0.0,0.0,0.0,0.7033866419073886,0.2691287398991795,5.6211106930253566e-05,0.0215934123549104,4.669176068073146e-40,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.75478111931194,2.4160980841472046,1.2723563756204954,2.448768531581516,0.1132464959809182,,0.0015819780597777,0.2739058845090499,3.070342433092209e+52,49.686094786250585,5.515544504293988,-1.30117259374569e+35,1e+99,1e+99,1e+99,1.30080500565072
13757,RLO2,END,100000000.0,0.0375670282296793,0.0,-1.0,0.0027781362906043,-7.749222844442824,case_BA1,4.452035551273265e-06,1250000.0,step_end,3.4332275390625e-05,NS,1.3551099385810428,-4.7456867466967045,,-7.749222844442824,,,,,,,,,,,,,,,,,,,,,,,,,0.3838652188972543,,,,,,stripped_He_Core_He_burning,0.816300101296452,-0.6864209919772919,2.3255202546444416,-7.714906013441085,0.816300101296452,0.2058887460602758,0.3256465194965972,0.0410401621084427,0.0,0.0749683651635139,0.5988091231391199,2.3959653320410636e-10,0.3203066836984216,1.5917786809207875e-28,0.985799991493777,0.002511687912942,0.0007357524605005,0.006088350228949,-12.231213090347318,1.869190356557047,2.1837126650481937,2.3585357952177977,0.4432078131931964,,0.0019239969697104,0.3405381128147796,1.7526129282218242e+52,49.527490049160086,5.739796205493006,0.0,1e+99,1e+99,1e+99,1.1142383832083291
13945,detached,END,100000000.0,0.0371080222461104,0.0,-1.0,-0.0023606878339327,-12.50020555564355,,5.892805283612562e-06,1250000.0,step_end,3.027915954589844e-05,NS,1.36474514789962,-4.7456867466967045,,-12.45481443548958,,,,,,,,,,,,,,,,,,,,,,,,,0.4016393713756044,,,,,,stripped_He_Core_He_burning,0.799959217756554,-0.6956139848503979,2.311673107922924,-7.798639783575502,0.799959217756554,0.2016219937422285,0.3670206213477114,0.0428516139011676,0.0,0.0558966204880581,0.5644370272054894,3.0162905346039125e-13,0.3737502029187993,2.4913232671526897e-28,0.9857999715471611,0.0025117073412141,0.0007357523779647,0.0060883507119208,-11.45966530982684,1.6483996456099548,2.1756998397940777,2.304417221965556,0.4857210753409977,,0.0019583841270477,0.339073623698937,1.6185758653489008e+52,49.500199010390176,5.615037424317126,0.0,1e+99,1e+99,1e+99,1.101909958231144
14070,RLO2,END,100000000.0,0.032699612719379,0.0,-1.0,0.0055222955200081,-6.8619806259745,case_BB1,3.322252973739989e-05,1250000.0,step_end,2.9325485229492188e-05,NS,1.3695845322210043,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.4101786194478362,,,,,,stripped_He_Central_He_depleted,0.7832067853339253,-0.7323373834810251,2.6381081503085912,-6.850915603226155,0.7832067853339253,0.1852099103569314,0.3675700187384256,0.0264496213789707,0.0,1.38330942376978e-22,0.4620763219415613,8.53105723405559e-24,0.5320057680906873,7.973067171796585e-28,0.985799244918534,0.0025124027933811,0.0007357500325325,0.0060883808831878,-18.77368436408662,2.494052266467561,2.1026470984371186,2.6426737542258696,1.0135201245782737,,0.0021473001737802,0.3375814577798879,8.628936794057047e+51,49.25168402036953,3.4523989717180483,0.0,1e+99,1e+99,1e+99,0.7806392981437428
14214,detached,END,100000000.0,0.0472128050495461,0.0,-1.0,-0.1765278131565912,-99.0,,4.590672066595388e-122,1250000.0,step_end,3.361701965332031e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.002163458251224,-0.6699184533625561,2.433857895815336,-8.7394454891153,1.002163458251224,0.213866635099589,0.0,0.0,0.0,0.7760311984889076,0.2038281509334156,9.405766418838532e-05,0.0142656663435523,1.3871217382430495e-40,0.9857999999999998,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.454430291770173,2.413404139718627,1.127020428744817,2.4365497053106813,0.1027393809857115,,0.0015387755548567,0.2585379627545905,3.040538809930409e+52,49.66997702953463,5.290697444158807,-2.356416992340546e+35,1e+99,1e+99,1e+99,1.318968513123342
14266,RLO2,END,100000000.0,0.0341624358684582,0.0,-1.0,0.0051031958125379,-7.075594693927934,case_BB1,2.1351982735383257e-05,1250000.0,step_end,3.266334533691406e-05,NS,1.400644664520596,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.4626771463855707,,,,,,stripped_He_Central_He_depleted,0.6786713656886186,-0.7429116991909651,2.7031541084435124,-7.052434303104435,0.6786713656886186,0.1808584305549667,0.3843497730822771,0.0227926816402305,0.0,7.877446183276355e-23,0.4620763219414405,8.893368319752016e-24,0.5320057680909984,9.746947144007451e-27,0.9857805767878614,0.0025300610860885,0.0007356983241136,0.006089368560152,-19.72581983552531,2.5032057166445973,2.2361016937153866,2.691172092503164,1.3595589821309702,,0.0010749877075183,0.1752777864925212,5.040667594945788e+51,48.71419483477602,1.2806082725472858,0.0,1e+99,1e+99,1e+99,0.5953988712369878
14271,detached,END,100000000.0,0.0420695835546619,0.0,-1.0,-0.0476078782427311,-55.59353713216496,,1.0756097783521646e-06,1250000.0,step_end,3.0517578125e-05,NS,1.1964296259305005,-4.7456867466967045,,-56.11106965680004,,,,,,,,,,,,,,,,,,,,,,,,,0.0012154870524508,,,,,,stripped_He_Core_He_burning,0.9939582082689128,-0.6412833941993769,2.481357069551232,-8.509836455476895,0.9939582082689128,0.2284160180927166,0.0,0.0,0.0,0.5035104126354455,0.4388624842518099,5.842692263273046e-06,0.0517143009981517,9.892396351974758e-38,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.244590208044093,2.4175941699134413,1.629417333109124,2.483516042899161,0.1493520771296135,,0.0017269159528804,0.3245470848398817,3.137711327014624e+52,49.73384537286576,6.226785391049847,0.0,1e+99,1e+99,1e+99,1.2465439365596225
14333,detached,END,100000000.0,0.048947950009721,0.0,-1.0,-0.2174031976089441,-99.0,,1.149979492289266e-266,1250000.0,step_end,2.9802322387695312e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0048034403324482,-0.6807599233122683,2.4163412026360627,-8.766895274945497,1.0048034403324482,0.208564368717986,0.0,0.0,0.0,0.8860273781119368,0.1005370424749325,0.0002840303190452,0.0076420133563375,1.2673868333945414e-47,0.9857999999999996,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.472117195386362,2.4073998430713885,0.8467715955178715,2.4191836997078178,0.0897163863957686,,0.0014836201079816,0.2388033097350017,2.992756276548204e+52,49.64741518070239,4.992436281218321,0.0,1e+99,1e+99,1e+99,1.3443798830774785
14470,detached,END,100000000.0,0.0447409642551501,0.0,-1.0,-0.1162210266049949,-99.0,,2.5806552554520165e-121,1250000.0,step_end,3.147125244140625e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.9984038857754824,-0.6553080051775249,2.4579296005140177,-8.700764619169336,0.9984038857754824,0.2211742868107415,0.0,0.0,0.0,0.6342764637603311,0.3312522567722913,2.0205899693188413e-05,0.0285646412548083,7.791548481047358e-40,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-11.040518966369133,2.418660959992806,1.4106212870248098,2.4603928748229498,0.1232424079019373,,0.0016230786315479,0.2885261101691639,3.098696019418095e+52,49.701428365122666,5.729452071674443,-2.972690418844047e+34,1e+99,1e+99,1e+99,1.2835252080130308
14613,detached,END,100000000.0,0.0466715096885242,0.0,-1.0,-0.1633215484681342,-99.0,,9.23662568713012e-122,1250000.0,step_end,3.2901763916015625e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,1.0013401693302069,-0.6667189884767355,2.4391292312973083,-8.73097496969127,1.0013401693302069,0.2154668991538836,0.0,0.0,0.0,0.7449890777805537,0.2317320829056225,7.788525631520637e-05,0.0173969233421339,2.7895933269247584e-40,0.9857999999999998,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.5827747553081,2.4145553030276035,1.189124682917186,2.441770995079145,0.1072292305673763,,0.0015572366403911,0.265104908780383,3.05327435009021e+52,49.67686439141099,5.386778002841857,-1.9054950576566014e+35,1e+99,1e+99,1e+99,1.3112069709241063
14635,detached,END,100000000.0,0.0420750613784111,0.0,-1.0,-0.0477502175792762,-55.72897924438807,,1.053961847435082e-06,1250000.0,step_end,3.1948089599609375e-05,NS,1.1964216467634723,-4.7456867466967045,,-56.24796737394458,,,,,,,,,,,,,,,,,,,,,,,,,0.0011911028660261,,,,,,stripped_He_Core_He_burning,0.9939746871297088,-0.641305455941151,2.481328268393688,-8.512926208188716,0.9939746871297088,0.22840432434712,0.0,0.0,0.0,0.5037505484780491,0.438684885621442,5.85394443678954e-06,0.0516517686395481,9.699586537730646e-38,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.242464226904689,2.4176275580024105,1.6290629209849314,2.4834882292882776,0.1492876699023799,,0.0017266922549411,0.3244729534970105,3.1377298975539255e+52,49.73379261925041,6.22579901714679,0.0,1e+99,1e+99,1e+99,1.2466139329490196
14721,detached,END,100000000.0,0.0342119464728222,0.0,-1.0,-0.1882431343364899,-99.0,,3.2102330379881386e-98,1250000.0,step_end,2.9087066650390625e-05,NS,1.3664026721638824,-4.7456867466967045,,-98.56708866338752,,,,,,,,,,,,,,,,,,,,,,,,,0.4046402569365658,,,,,,stripped_He_Central_He_depleted,0.7958214708621786,-0.810649740990247,2.441573435673504,-8.716968204994092,0.7958214708621786,0.1551494801799116,0.3670227410108851,0.030807717518653,0.0,0.0009476854214433,0.4648982706369879,2.875673887169864e-24,0.5282362306935311,3.659741791262182e-28,0.9857999432748614,0.0025117348084185,0.000735752265405,0.0060883514687758,-18.980126409692623,1.328291301257857,2.104100998115138,2.2605961412004394,0.729466959271259,,0.0026068057424129,0.3026948646928966,8.954000513421554e+51,49.35505470675204,4.070663665347548,0.0,1e+99,1e+99,1e+99,1.0414320302500166
14811,detached,END,100000000.0,0.0455310960001445,0.0,-1.0,-0.1354982820823888,-99.0,,1.9024829107961283e-121,1250000.0,step_end,2.813339233398437e-05,NS,1.1960331691,-4.7456867466967045,,-98.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,3.922332662987351e-06,,,,,,stripped_He_Core_He_burning,0.9996056450341796,-0.6599782812510329,2.450235003806301,-8.713129081855442,0.9996056450341796,0.2188383727779953,0.0,0.0,0.0,0.679588814040428,0.2905207374409986,4.3812850304164976e-05,0.0239939286005484,5.744353172412158e-40,0.9858,0.0025116795969408,0.0007357524978486,0.0060883500547338,-10.85317386379125,2.416980600729469,1.319967373737717,2.452771330111965,0.1166885503591247,,0.0015961308858656,0.2789403037937921,3.0801058830627567e+52,49.69137484600974,5.58920276425576,-9.554822111888862e+34,1e+99,1e+99,1e+99,1.2948547728372173
14941,RLO2,END,100000000.0,0.038274370404979,0.0,-1.0,0.002479618420314,-7.863078986617729,case_BA1,3.398730485546904e-06,1250000.0,step_end,2.9325485229492188e-05,NS,1.3515059699731442,-4.7456867466967045,,-7.863078986617729,,,,,,,,,,,,,,,,,,,,,,,,,0.3771130672563874,,,,,,stripped_He_Core_He_burning,0.820738528425892,-0.6802101008935307,2.327197421074494,-7.819835161877566,0.820738528425892,0.208845605533498,0.3013699135669803,0.0401062132695187,0.0,0.0917254214804157,0.6142880932494322,7.289262747277516e-11,0.2880707948931836,1.265382153806955e-28,0.9857999949106044,0.0025116845770749,0.0007357524751575,0.0060883501542705,-10.853142333188217,1.9133578597382672,2.1263657420617275,2.33599793927318,0.4156799715246689,,0.0018906091111533,0.3409864110829549,1.8217067374505832e+52,49.53695481859388,5.80277286259301,0.0,1e+99,1e+99,1e+99,1.1177941081609672
15115,RLO2,END,100000000.0,0.0340591998092373,0.0,-1.0,0.0053739031361,-6.961335202413061,case_BB1,2.659248594079602e-05,1250000.0,step_end,3.075599670410156e-05,NS,1.386308143774062,-4.7456867466967045,,-7.427656330388082,,,,,,,,,,,,,,,,,,,,,,,,,0.4391935148275354,,,,,,stripped_He_Central_He_depleted,0.7180130741290662,-0.7347588558591828,2.66515104263159,-6.947427314163952,0.7180130741290662,0.1841806645559777,0.3707028040027268,0.0240195014772254,0.0,9.133713706203518e-23,0.4620763219414729,8.796191165074999e-24,0.5320057680909149,3.3617719509317856e-27,0.9857952888179272,0.0025161862910641,0.0007357374119215,0.0060885480772372,-19.277177967010605,2.476831313719495,2.188102318077471,2.658200318293984,1.2112506801536689,,0.0012898811370773,0.2080860332858979,6.427218976304504e+51,48.88018687715629,1.8810565874941043,0.0,1e+99,1e+99,1e+99,0.6677462981399465
15199,detached,END,100000000.0,0.0348777661024455,0.0,-1.0,-0.0655882215289818,-73.6080981191211,,3.479096639376516e-54,1250000.0,step_end,3.5762786865234375e-05,NS,1.3664026721638824,-4.7456867466967045,,-72.99932341915448,,,,,,,,,,,,,,,,,,,,,,,,,0.4046402569365658,,,,,,stripped_He_Central_He_depleted,0.7962659224767004,-0.7427621373371733,2.34499608024979,-8.841056227196178,0.7962659224767004,0.1808715890890154,0.3670227220670231,0.0381892659521651,0.0,0.0069115770297039,0.4821280334914846,2.2509021979945946e-17,0.5050430498967603,3.6672601955880235e-28,0.9857999475976104,0.0025117306145016,0.0007357522822704,0.0060883513471715,-15.2428284253594,0.4360695902329037,2.291980898264143,2.2998939769718296,0.6091133027671187,,0.0020867855587849,0.3072097738177676,1.287812382300643e+52,49.42881378204957,4.810278545159762,0.0,1e+99,1e+99,1e+99,1.0969797864887625
15336,detached,END,100000000.0,0.0257080798349318,0.0,-1.0,-0.3277946641362814,-99.0,,2.023377386129926e-98,1250000.0,step_end,2.789497375488281e-05,NS,1.4472401497340508,-4.7456867466967045,,-98.60034152047558,,,,,,,,,,,,,,,,,,,,,,,,,0.5341798342067311,,,,,,stripped_He_Central_He_depleted,0.5915957862311428,-1.046688776907542,3.002214510991106,-8.002650245018746,0.5915957862311428,0.0957229620363303,0.5277536309256124,0.0186524918827167,6.862916677182897e-58,3.119363197015869e-25,0.4620763219414395,8.896167371984694e-24,0.5320057680910009,7.256276387629444e-27,0.9856713572438476,0.0026324937072564,0.0007354280767295,0.0060960396609558,-19.65821228698646,2.8286346409032204,2.3963905526386955,2.9652350003133194,3.04597521675945,,0.0033681593209474,0.2437057937457675,7.599175981118256e+50,48.3689142691496,0.7651332692129403,0.0,1e+99,1e+99,1e+99,0.5716423953524497
15438,RLO2,END,100000000.0,0.0371944879147955,0.0,-1.0,0.0029353585590902,-7.689257519966993,case_BA1,5.006786299294306e-06,1250000.0,step_end,3.1948089599609375e-05,NS,1.3570080632043184,-4.7456867466967045,,-7.689257519966993,,,,,,,,,,,,,,,,,,,,,,,,,0.3874214167124992,,,,,,stripped_He_Core_He_burning,0.8139624871994423,-0.6896921207192938,2.3246369309408896,-7.659642324431664,0.8139624871994423,0.2043314384407289,0.3384324309453186,0.0415320507681152,0.0,0.0661428218058339,0.5906567174147921,3.273955189031936e-10,0.3372845602982049,1.763683975464304e-28,0.9857999896942152,0.002511689669864,0.000735752452781,0.0060883502682805,-12.957010210512824,1.8459283822010164,2.21391592662798,2.370405948368011,0.4577060732452256,,0.0019415815614037,0.3403020047700174,1.716222860804039e+52,49.5225051800143,5.706627896737175,0.0,1e+99,1e+99,1e+99,1.1123656673718465
15489,RLO2,END,100000000.0,0.0392691291215916,0.0,-1.0,0.0027539873613863,-7.686626355934407,case_BA1,5.6483256755643415e-06,1250000.0,step_end,2.8848648071289062e-05,NS,1.3046689460714542,-4.7456867466967045,,-7.686626355934407,,,,,,,,,,,,,,,,,,,,,,,,,0.2738794191353889,,,,,,stripped_He_Core_He_burning,0.8710110624634855,-0.6625898731041411,2.373286530874453,-7.651982902548001,0.8710110624634855,0.2176211491785163,0.0,0.0,0.0,0.2015980168415208,0.5959694347400073,4.18641572946121e-10,0.1965170545904485,5.793997862955363e-29,0.9857999981540422,0.0025116814051518,0.0007357524894746,0.0060883500888923,-10.852368338440773,2.104677265043566,1.9750795607639375,2.372926330829486,0.3158846809926973,,0.0018389168382711,0.3427864166084581,2.2323240176728904e+52,49.60607821688891,6.067740307884445,0.0,1e+99,1e+99,1e+99,1.1530221421879083
15564,detached,END,100000000.0,0.0302233903341474,0.0,-1.0,-0.0015300304451743,-9.80361136088878,,4.2453161690561925e-06,1250000.0,step_end,3.504753112792969e-05,NS,1.4421226052327822,-4.7456867466967045,,-9.784172927208305,,,,,,,,,,,,,,,,,,,,,,,,,0.5268166690555018,,,,,,stripped_He_Central_He_depleted,0.603651611022867,-0.8002680138108613,2.9207980397978783,-7.678331930706744,0.603651611022867,0.158640443484545,0.4641096011787188,0.020799808264412,0.0,4.907478349993736e-23,0.4620763219414394,8.896081834672413e-24,0.5320057680910009,3.7122457876385007e-26,0.985702154418764,0.0026037465578447,0.0007354998466155,0.0060940203945091,-19.9242399323481,2.749148729481598,2.3750789466172564,2.902567733158392,1.9636484299603665,,0.0018878475413026,0.2812363499119462,1.9723007991074163e+51,48.55185597576492,1.110905997151042,0.0,1e+99,1e+99,1e+99,0.4325663346294591
15569,RLO2,END,100000000.0,0.0384678760105987,0.0,-1.0,0.0023979537277565,-7.894226290588033,case_BA1,3.110580786910158e-06,1250000.0,step_end,3.0517578125e-05,NS,1.3505200424369976,-4.7456867466967045,,-7.894226290588033,,,,,,,,,,,,,,,,,,,,,,,,,0.3752659001594327,,,,,,stripped_He_Core_He_burning,0.8219527364282881,-0.6785110049219214,2.32765623876854,-7.848540333326952,0.8219527364282881,0.2096545052472126,0.2947286308938374,0.0398507155175047,0.0,0.0963096021559586,0.6185226314830615,2.728790975034964e-11,0.2792521136328676,1.1760907756637447e-28,0.9857999958453364,0.0025116836644911,0.0007357524791672,0.0060883501338409,-10.476147399529872,1.925440639120354,2.110677505942878,2.3298323215336683,0.4081492574523538,,0.0018814752887742,0.3411090507768834,1.8406085361362299e+52,49.53954406889633,5.820001209208814,0.0,1e+99,1e+99,1e+99,1.118766837816294
